Date,Ticker,Open,High,Low,Close,Volume,Daily_Percent_Return,MA_50,MA_200,Dividends,Stock Splits
2023-04-10 04:00:00,MSFT,283.16,283.55,278.76,283.34,23103000,-0.7579,259.25,249.08,0.0,0.0
2023-04-11 04:00:00,MSFT,279.78,280.0,275.75,276.92,27276600,-2.2669,259.94,249.4,0.0,0.0
2023-04-12 04:00:00,MSFT,278.84,281.01,276.07,277.56,27403400,0.2333,260.75,249.73,0.0,0.0
2023-04-13 04:00:00,MSFT,277.66,283.84,277.25,283.78,24222700,2.2399,261.59,250.11,0.0,0.0
2023-04-14 04:00:00,MSFT,281.0,282.45,277.76,280.16,20987900,-1.2766,262.25,250.45,0.0,0.0
2023-04-17 04:00:00,MSFT,283.87,285.5,280.18,282.76,23836200,0.9296,262.74,250.81,0.0,0.0
2023-04-18 04:00:00,MSFT,285.47,285.66,281.01,282.34,20161800,-0.1489,263.34,251.16,0.0,0.0
2023-04-19 04:00:00,MSFT,280.01,283.01,278.59,282.42,17150300,0.0278,263.97,251.5,0.0,0.0
2023-04-20 04:00:00,MSFT,279.29,282.99,279.12,280.13,23244400,-0.8113,264.35,251.81,0.0,0.0
2023-04-21 04:00:00,MSFT,279.05,280.29,277.14,279.79,21676400,-0.1223,264.74,252.1,0.0,0.0
2023-04-24 04:00:00,MSFT,276.19,278.99,272.89,275.88,26611000,-1.3963,265.1,252.35,0.0,0.0
2023-04-25 04:00:00,MSFT,273.67,275.71,269.61,269.66,45772200,-2.2536,265.36,252.53,0.0,0.0
2023-04-26 04:00:00,MSFT,290.5,293.31,286.61,289.2,64599200,7.2435,265.84,252.91,0.0,0.0
2023-04-27 04:00:00,MSFT,289.78,298.82,289.08,298.46,46462600,3.2028,266.5,253.38,0.0,0.0
2023-04-28 04:00:00,MSFT,297.65,302.47,296.97,300.84,36469600,0.7972,267.24,253.86,0.0,0.0
2023-05-01 04:00:00,MSFT,300.55,302.15,298.77,299.17,21294100,-0.5533,268.09,254.31,0.0,0.0
2023-05-02 04:00:00,MSFT,301.33,302.72,297.56,299.03,26404400,-0.0491,269.02,254.75,0.0,0.0
2023-05-03 04:00:00,MSFT,300.21,302.16,297.73,298.04,22360800,-0.3307,270.03,255.18,0.0,0.0
2023-05-04 04:00:00,MSFT,299.84,301.33,297.06,299.03,22519900,0.3318,271.08,255.6,0.0,0.0
2023-05-05 04:00:00,MSFT,299.33,305.45,297.91,304.16,28197100,1.7157,272.18,256.07,0.0,0.0
2023-05-08 04:00:00,MSFT,303.65,303.72,299.69,302.2,21318600,-0.6438,273.34,256.51,0.0,0.0
2023-05-09 04:00:00,MSFT,301.56,303.56,299.91,300.58,21340800,-0.5346,274.46,256.92,0.0,0.0
2023-05-10 04:00:00,MSFT,302.17,306.46,301.24,305.78,30078000,1.7296,275.69,257.38,0.0,0.0
2023-05-11 04:00:00,MSFT,303.62,304.62,299.86,303.63,31680200,-0.7044,276.94,257.81,0.0,0.0
2023-05-12 04:00:00,MSFT,304.06,304.16,300.19,302.51,19774700,-0.3676,278.07,258.22,0.0,0.0
2023-05-15 04:00:00,MSFT,302.64,303.42,301.16,302.99,16336500,0.1586,279.13,258.63,0.0,0.0
2023-05-16 04:00:00,MSFT,303.35,307.15,303.35,305.22,26730300,0.7368,280.21,259.05,0.0,0.0
2023-05-17 04:00:00,MSFT,306.43,308.53,304.91,308.11,24315000,0.9452,281.39,259.48,0.68,0.0
2023-05-18 04:00:00,MSFT,308.63,313.05,307.83,312.54,27276000,1.4395,282.67,259.95,0.0,0.0
2023-05-19 04:00:00,MSFT,310.8,312.77,310.43,312.37,27546700,-0.0565,283.98,260.41,0.0,0.0
2023-05-22 04:00:00,MSFT,312.62,316.54,312.04,315.15,24115700,0.8921,285.42,260.89,0.0,0.0
2023-05-23 04:00:00,MSFT,314.02,316.66,309.33,309.34,30797200,-1.8432,286.63,261.31,0.0,0.0
2023-05-24 04:00:00,MSFT,308.82,310.56,306.74,307.96,23384900,-0.4472,287.68,261.71,0.0,0.0
2023-05-25 04:00:00,MSFT,317.17,320.77,314.0,319.8,43301700,3.8458,288.88,262.2,0.0,0.0
2023-05-26 04:00:00,MSFT,317.94,327.14,317.8,326.64,36630600,2.1386,290.0,262.74,0.0,0.0
2023-05-30 04:00:00,MSFT,328.94,329.44,324.32,325.0,29503100,-0.5047,291.03,263.26,0.0,0.0
2023-05-31 04:00:00,MSFT,326.05,329.64,321.19,322.23,45950600,-0.8514,292.15,263.75,0.0,0.0
2023-06-01 04:00:00,MSFT,319.81,327.27,318.63,326.34,26773900,1.2759,293.31,264.26,0.0,0.0
2023-06-02 04:00:00,MSFT,327.98,331.17,326.31,329.11,25873800,0.8479,294.56,264.79,0.0,0.0
2023-06-05 04:00:00,MSFT,328.93,332.21,328.38,329.64,21307100,0.161,295.72,265.31,0.0,0.0
2023-06-06 04:00:00,MSFT,329.04,329.08,325.94,327.42,20396200,-0.6727,296.77,265.81,0.0,0.0
2023-06-07 04:00:00,MSFT,325.43,328.21,316.45,317.31,40717100,-3.0868,297.71,266.21,0.0,0.0
2023-06-08 04:00:00,MSFT,317.86,320.51,317.28,319.16,23277700,0.5814,298.7,266.63,0.0,0.0
2023-06-09 04:00:00,MSFT,318.89,323.8,318.32,320.66,22529000,0.4704,299.62,267.05,0.0,0.0
2023-06-12 04:00:00,MSFT,322.41,325.87,319.06,325.62,24260300,1.5484,300.57,267.51,0.0,0.0
2023-06-13 04:00:00,MSFT,328.19,330.66,324.19,328.02,22951300,0.7353,301.49,267.97,0.0,0.0
2023-06-14 04:00:00,MSFT,328.07,332.68,326.57,331.01,26003800,0.9124,302.48,268.45,0.0,0.0
2023-06-15 04:00:00,MSFT,331.15,343.28,330.87,341.57,38899100,3.1897,303.69,269.01,0.0,0.0
2023-06-16 04:00:00,MSFT,344.73,344.87,335.53,335.91,46552000,-1.6576,304.84,269.51,0.0,0.0
2023-06-20 04:00:00,MSFT,332.94,335.66,329.56,331.71,26375400,-1.2503,305.76,269.97,0.0,0.0
2023-06-21 04:00:00,MSFT,330.06,331.39,325.84,327.3,25117800,-1.3282,306.64,270.4,0.0,0.0
2023-06-22 04:00:00,MSFT,327.85,333.74,327.09,333.34,23556800,1.8437,307.77,270.86,0.0,0.0
2023-06-23 04:00:00,MSFT,328.09,331.62,327.19,328.73,23146900,-1.3806,308.79,271.28,0.0,0.0
2023-06-26 04:00:00,MSFT,327.46,329.8,322.33,322.43,21520600,-1.9163,309.57,271.66,0.0,0.0
2023-06-27 04:00:00,MSFT,325.63,329.84,323.12,328.29,24354100,1.8168,310.53,272.06,0.0,0.0
2023-06-28 04:00:00,MSFT,328.38,331.64,327.55,329.55,20259500,0.3826,311.47,272.47,0.0,0.0
2023-06-29 04:00:00,MSFT,328.43,329.8,326.38,328.76,16997000,-0.2382,312.39,272.87,0.0,0.0
2023-06-30 04:00:00,MSFT,331.41,336.3,330.87,334.15,26832800,1.6386,313.43,273.3,0.0,0.0
2023-07-03 04:00:00,MSFT,332.83,334.5,330.25,331.65,12508700,-0.7488,314.46,273.71,0.0,0.0
2023-07-05 04:00:00,MSFT,328.8,335.24,328.45,331.8,18172400,0.0474,315.5,274.12,0.0,0.0
2023-07-06 04:00:00,MSFT,330.97,336.55,329.2,334.87,28161200,0.9227,316.68,274.53,0.0,0.0
2023-07-07 04:00:00,MSFT,332.95,335.38,330.68,330.89,21214800,-1.1867,317.9,274.92,0.0,0.0
2023-07-10 04:00:00,MSFT,328.32,328.94,321.44,325.6,32791400,-1.5984,318.63,275.27,0.0,0.0
2023-07-11 04:00:00,MSFT,324.85,326.61,320.86,326.23,26698200,0.1929,319.19,275.61,0.0,0.0
2023-07-12 04:00:00,MSFT,330.28,335.24,329.37,330.87,29995300,1.4227,319.79,275.98,0.0,0.0
2023-07-13 04:00:00,MSFT,333.19,337.29,332.66,336.23,20567200,1.6192,320.53,276.38,0.0,0.0
2023-07-14 04:00:00,MSFT,341.07,344.84,337.85,338.76,28352700,0.7529,321.32,276.8,0.0,0.0
2023-07-17 04:00:00,MSFT,339.19,340.48,335.78,339.24,20363900,0.1419,322.15,277.21,0.0,0.0
2023-07-18 04:00:00,MSFT,339.34,359.9,335.75,352.74,64738600,3.98,323.22,277.7,0.0,0.0
2023-07-19 04:00:00,MSFT,354.96,355.66,345.83,348.42,39732900,-1.2267,324.11,278.16,0.0,0.0
2023-07-20 04:00:00,MSFT,346.94,351.25,338.89,340.36,33778400,-2.3122,324.87,278.56,0.0,0.0
2023-07-21 04:00:00,MSFT,342.6,343.73,333.45,337.32,69405400,-0.8937,325.61,278.94,0.0,0.0
2023-07-24 04:00:00,MSFT,339.36,340.41,335.89,338.63,26678100,0.3898,326.26,279.32,0.0,0.0
2023-07-25 04:00:00,MSFT,340.6,345.29,338.6,344.39,41637700,1.7009,327.08,279.73,0.0,0.0
2023-07-26 04:00:00,MSFT,335.03,338.2,326.86,331.43,58383700,-3.7638,327.66,280.05,0.0,0.0
2023-07-27 04:00:00,MSFT,334.09,334.93,322.88,324.51,39635300,-2.0872,328.09,280.33,0.0,0.0
2023-07-28 04:00:00,MSFT,327.41,333.63,326.92,332.02,28484900,2.3131,328.62,280.65,0.0,0.0
2023-07-31 04:00:00,MSFT,330.6,331.36,327.1,329.62,25446000,-0.724,329.05,280.96,0.0,0.0
2023-08-01 04:00:00,MSFT,328.9,332.19,327.44,330.03,18311900,0.125,329.4,281.26,0.0,0.0
2023-08-02 04:00:00,MSFT,327.37,327.37,320.24,321.35,27761300,-2.6283,329.58,281.5,0.0,0.0
2023-08-03 04:00:00,MSFT,319.88,323.69,319.83,320.53,18253700,-0.2565,329.69,281.74,0.0,0.0
2023-08-04 04:00:00,MSFT,325.65,328.85,321.1,321.63,23741500,0.3429,329.94,281.98,0.0,0.0
2023-08-07 04:00:00,MSFT,322.21,324.9,321.37,323.92,17741500,0.7108,330.26,282.23,0.0,0.0
2023-08-08 04:00:00,MSFT,320.82,322.58,316.94,319.93,22327600,-1.2299,330.26,282.45,0.0,0.0
2023-08-09 04:00:00,MSFT,320.34,320.97,315.03,316.18,22373300,-1.1716,330.05,282.65,0.0,0.0
2023-08-10 04:00:00,MSFT,319.9,322.1,315.15,316.87,20113700,0.2172,329.89,282.85,0.0,0.0
2023-08-11 04:00:00,MSFT,314.25,316.36,313.22,314.99,24355500,-0.5945,329.74,283.04,0.0,0.0
2023-08-14 04:00:00,MSFT,315.36,317.98,314.07,317.96,18836100,0.9439,329.57,283.25,0.0,0.0
2023-08-15 04:00:00,MSFT,316.94,318.99,314.88,315.82,16966300,-0.6727,329.31,283.43,0.0,0.0
2023-08-16 04:00:00,MSFT,315.45,319.01,314.46,315.05,20698900,-0.2429,329.02,283.62,0.68,0.0
2023-08-17 04:00:00,MSFT,315.19,316.5,310.93,311.59,21257200,-1.0986,328.7,283.78,0.0,0.0
2023-08-18 04:00:00,MSFT,309.24,313.07,306.35,311.2,24755000,-0.1262,328.58,283.93,0.0,0.0
2023-08-21 04:00:00,MSFT,312.62,317.38,311.75,316.51,24040000,1.7062,328.52,284.12,0.0,0.0
2023-08-22 04:00:00,MSFT,320.07,320.64,316.1,317.08,16084600,0.1802,328.45,284.3,0.0,0.0
2023-08-23 04:00:00,MSFT,318.42,323.71,318.06,321.54,21166400,1.4079,328.37,284.51,0.0,0.0
2023-08-24 04:00:00,MSFT,327.3,327.42,314.62,314.63,23281400,-2.1499,328.1,284.68,0.0,0.0
2023-08-25 04:00:00,MSFT,316.11,319.93,313.48,317.59,21684100,0.9407,327.84,284.86,0.0,0.0
2023-08-28 04:00:00,MSFT,320.23,320.71,316.35,318.3,14808500,0.2229,327.37,285.04,0.0,0.0
2023-08-29 04:00:00,MSFT,316.51,323.49,316.51,322.93,19284600,1.455,327.11,285.25,0.0,0.0
2023-08-30 04:00:00,MSFT,323.19,324.31,321.0,323.3,15222100,0.1157,326.94,285.46,0.0,0.0
2023-08-31 04:00:00,MSFT,323.71,325.39,321.33,322.29,26411000,-0.3132,326.84,285.65,0.0,0.0
2023-09-01 04:00:00,MSFT,325.78,326.45,321.33,323.18,14942000,0.2746,326.64,285.86,0.0,0.0
2023-09-05 04:00:00,MSFT,323.51,329.26,323.18,327.98,18553900,1.4879,326.62,286.08,0.0,0.0
2023-09-06 04:00:00,MSFT,327.82,328.88,324.67,327.33,17535800,-0.2009,326.72,286.3,0.0,0.0
2023-09-07 04:00:00,MSFT,325.76,327.52,323.54,324.4,18381000,-0.8922,326.64,286.5,0.0,0.0
2023-09-08 04:00:00,MSFT,324.58,330.55,323.96,328.69,19530100,1.3216,326.63,286.72,0.0,0.0
2023-09-11 04:00:00,MSFT,331.61,332.77,329.83,332.3,16583300,1.0979,326.7,286.96,0.0,0.0
2023-09-12 04:00:00,MSFT,330.22,331.17,325.95,326.23,17565500,-1.8258,326.54,287.17,0.0,0.0
2023-09-13 04:00:00,MSFT,325.78,331.23,325.64,330.45,16544400,1.2931,326.52,287.39,0.0,0.0
2023-09-14 04:00:00,MSFT,333.49,335.17,330.95,333.05,20267000,0.7856,326.54,287.63,0.0,0.0
2023-09-15 04:00:00,MSFT,331.3,331.77,324.15,324.71,37679800,-2.5037,326.34,287.82,0.0,0.0
2023-09-18 04:00:00,MSFT,322.33,324.89,320.91,323.57,16834200,-0.3513,326.19,288.0,0.0,0.0
2023-09-19 04:00:00,MSFT,320.73,323.89,319.1,323.17,16505900,-0.1246,326.14,288.18,0.0,0.0
2023-09-20 04:00:00,MSFT,324.01,324.09,315.16,315.42,21436500,-2.3977,325.93,288.32,0.0,0.0
2023-09-21 04:00:00,MSFT,313.93,319.92,309.74,314.2,35560400,-0.3866,325.59,288.45,0.0,0.0
2023-09-22 04:00:00,MSFT,315.96,316.09,310.87,311.72,21447900,-0.7887,325.1,288.56,0.0,0.0
2023-09-25 04:00:00,MSFT,311.31,312.37,309.74,312.24,17836000,0.1672,324.57,288.93,0.0,0.0
2023-09-26 04:00:00,MSFT,309.87,310.61,304.85,306.93,26297600,-1.7006,323.93,289.27,0.0,0.0
2023-09-27 04:00:00,MSFT,307.09,309.06,304.52,307.57,19410100,0.2083,323.02,289.6,0.0,0.0
2023-09-28 04:00:00,MSFT,305.8,310.22,304.29,308.41,19683600,0.2718,322.22,289.94,0.0,0.0
2023-09-29 04:00:00,MSFT,312.45,314.14,309.72,310.48,24147300,0.6727,321.62,290.26,0.0,0.0
2023-10-02 04:00:00,MSFT,311.0,316.52,309.92,316.43,20570000,1.9161,321.21,290.59,0.0,0.0
2023-10-03 04:00:00,MSFT,315.48,316.03,306.02,308.16,21033500,-2.6134,320.6,290.87,0.0,0.0
2023-10-04 04:00:00,MSFT,308.79,314.7,308.76,313.64,20720100,1.7773,319.98,291.22,0.0,0.0
2023-10-05 04:00:00,MSFT,313.77,314.64,309.65,314.03,16965600,0.1254,319.63,291.6,0.0,0.0
2023-10-06 04:00:00,MSFT,311.27,323.7,311.02,321.8,25673600,2.4737,319.58,292.03,0.0,0.0
2023-10-09 04:00:00,MSFT,319.33,324.79,317.79,324.32,19891200,0.7823,319.43,292.48,0.0,0.0
2023-10-10 04:00:00,MSFT,325.44,325.58,322.2,322.91,20557100,-0.4336,319.29,292.9,0.0,0.0
2023-10-11 04:00:00,MSFT,325.68,327.27,323.65,326.87,20063200,1.2272,319.23,293.37,0.0,0.0
2023-10-12 04:00:00,MSFT,325.05,328.06,323.23,325.63,19313100,-0.379,319.31,293.83,0.0,0.0
2023-10-13 04:00:00,MSFT,326.83,328.26,320.91,322.26,21072400,-1.0358,319.35,294.28,0.0,0.0
2023-10-16 04:00:00,MSFT,325.53,330.53,325.08,327.09,22158000,1.4982,319.46,294.77,0.0,0.0
2023-10-17 04:00:00,MSFT,324.09,327.9,321.95,326.52,18338500,-0.1744,319.51,295.23,0.0,0.0
2023-10-18 04:00:00,MSFT,326.94,329.99,322.82,324.6,23153600,-0.5872,319.6,295.68,0.0,0.0
2023-10-19 04:00:00,MSFT,326.61,331.26,325.39,325.79,25052100,0.3665,319.79,296.14,0.0,0.0
2023-10-20 04:00:00,MSFT,326.18,326.38,320.02,321.22,25027700,-1.4035,319.88,296.63,0.0,0.0
2023-10-23 04:00:00,MSFT,320.04,327.18,318.98,323.82,24374700,0.8112,320.06,297.16,0.0,0.0
2023-10-24 04:00:00,MSFT,325.77,326.3,322.13,325.01,31153600,0.3674,320.2,297.69,0.0,0.0
2023-10-25 04:00:00,MSFT,339.26,340.42,331.99,334.99,55053800,3.0678,320.58,298.25,0.0,0.0
2023-10-26 04:00:00,MSFT,334.86,335.93,321.48,322.42,37828500,-3.7514,320.73,298.75,0.0,0.0
2023-10-27 04:00:00,MSFT,324.92,331.1,322.92,324.31,29856500,0.5856,320.98,299.22,0.0,0.0
2023-10-30 04:00:00,MSFT,327.85,333.79,326.29,331.68,22828100,2.274,321.39,299.71,0.0,0.0
2023-10-31 04:00:00,MSFT,333.2,333.34,329.11,332.47,20265300,0.2372,321.71,300.21,0.0,0.0
2023-11-01 04:00:00,MSFT,334.12,341.62,333.98,340.3,28158800,2.3543,322.18,300.74,0.0,0.0
2023-11-02 04:00:00,MSFT,341.45,343.01,339.02,342.51,24348100,0.6502,322.6,301.3,0.0,0.0
2023-11-03 04:00:00,MSFT,343.8,348.48,341.53,346.91,23637700,1.2862,323.24,301.9,0.0,0.0
2023-11-06 05:00:00,MSFT,347.55,351.57,347.45,350.58,23828300,1.0573,323.9,302.48,0.0,0.0
2023-11-07 05:00:00,MSFT,353.4,356.41,351.66,354.51,25833900,1.1219,324.63,303.07,0.0,0.0
2023-11-08 05:00:00,MSFT,355.64,357.8,354.53,357.14,26767800,0.7406,325.31,303.67,0.0,0.0
