Date,Ticker,Open,High,Low,Close,Volume,Daily_Percent_Return,MA_50,MA_200,Dividends,Stock Splits
2023-01-31 05:00:00,NVDA,19.15,19.67,18.93,19.52,498017000,1.957,16.7,16.7,0.0,0.0
2023-02-01 05:00:00,NVDA,19.67,21.17,19.59,20.92,660477000,7.1966,16.81,16.81,0.0,0.0
2023-02-02 05:00:00,NVDA,20.98,21.93,20.68,21.69,564276000,3.6575,16.93,16.93,0.0,0.0
2023-02-03 05:00:00,NVDA,20.98,21.72,20.77,21.08,429366000,-2.8053,17.03,17.03,0.0,0.0
2023-02-06 05:00:00,NVDA,20.79,21.55,20.77,21.07,452197000,-0.0521,17.13,17.13,0.0,0.0
2023-02-07 05:00:00,NVDA,21.36,22.24,21.13,22.15,664150000,5.1401,17.25,17.25,0.0,0.0
2023-02-08 05:00:00,NVDA,22.36,22.86,21.99,22.18,559651000,0.1443,17.36,17.36,0.0,0.0
2023-02-09 05:00:00,NVDA,22.58,23.0,22.1,22.31,523876000,0.5945,17.47,17.47,0.0,0.0
2023-02-10 05:00:00,NVDA,21.67,22.06,20.79,21.24,550737000,-4.7992,17.55,17.55,0.0,0.0
2023-02-13 05:00:00,NVDA,21.52,22.03,20.94,21.77,474919000,2.4594,17.64,17.64,0.0,0.0
2023-02-14 05:00:00,NVDA,21.56,23.03,21.34,22.95,675474000,5.4296,17.75,17.75,0.0,0.0
2023-02-15 05:00:00,NVDA,22.53,22.83,22.08,22.74,420575000,-0.9012,17.85,17.85,0.0,0.0
2023-02-16 05:00:00,NVDA,22.11,22.53,21.91,21.98,412026000,-3.3474,17.94,17.94,0.0,0.0
2023-02-17 05:00:00,NVDA,21.61,21.72,20.95,21.37,465888000,-2.7906,18.04,18.0,0.0,0.0
2023-02-21 05:00:00,NVDA,20.98,21.47,20.6,20.63,410015000,-3.4271,18.13,18.05,0.0,0.0
2023-02-22 05:00:00,NVDA,20.69,21.08,20.4,20.73,513184000,0.4793,18.21,18.1,0.0,0.0
2023-02-23 05:00:00,NVDA,23.42,23.86,23.0,23.64,1117995000,14.0214,18.34,18.21,0.0,0.0
2023-02-24 05:00:00,NVDA,23.2,23.45,22.92,23.26,589716000,-1.5974,18.45,18.3,0.0,0.0
2023-02-27 05:00:00,NVDA,23.65,23.86,23.43,23.48,452994000,0.9233,18.56,18.39,0.0,0.0
2023-02-28 05:00:00,NVDA,23.35,23.8,23.18,23.19,455963000,-1.2127,18.67,18.47,0.0,0.0
2023-03-01 05:00:00,NVDA,23.17,23.23,22.49,22.68,460026000,-2.2312,18.79,18.55,0.0,0.0
2023-03-02 05:00:00,NVDA,22.47,23.36,22.41,23.29,389415000,2.7139,18.92,18.63,0.0,0.0
2023-03-03 05:00:00,NVDA,23.3,23.88,23.11,23.87,412393000,2.4706,19.07,18.71,0.0,0.0
2023-03-06 05:00:00,NVDA,23.87,24.22,23.46,23.53,437429000,-1.4064,19.22,18.79,0.0,0.0
2023-03-07 05:00:00,NVDA,23.58,24.1,23.22,23.27,515154000,-1.1125,19.36,18.87,0.004,0.0
2023-03-08 05:00:00,NVDA,23.47,24.18,23.4,24.16,513573000,3.8346,19.54,18.95,0.0,0.0
2023-03-09 05:00:00,NVDA,24.15,24.43,23.36,23.42,501257000,-3.0809,19.7,19.02,0.0,0.0
2023-03-10 05:00:00,NVDA,23.39,23.61,22.71,22.95,474866000,-2.0097,19.88,19.08,0.0,0.0
2023-03-13 04:00:00,NVDA,22.73,23.28,22.28,22.95,421890000,0.0044,20.06,19.14,0.0,0.0
2023-03-14 04:00:00,NVDA,23.48,24.2,23.44,24.04,474910000,4.7766,20.25,19.21,0.0,0.0
2023-03-15 04:00:00,NVDA,23.74,24.27,23.34,24.21,524486000,0.6857,20.44,19.29,0.0,0.0
2023-03-16 04:00:00,NVDA,24.01,25.57,23.87,25.52,583253000,5.4194,20.66,19.38,0.0,0.0
2023-03-17 04:00:00,NVDA,25.96,26.38,25.65,25.7,848547000,0.7204,20.88,19.47,0.0,0.0
2023-03-20 04:00:00,NVDA,25.59,26.0,25.11,25.88,432747000,0.6803,21.11,19.56,0.0,0.0
2023-03-21 04:00:00,NVDA,26.16,26.37,25.36,26.18,547408000,1.1544,21.34,19.65,0.0,0.0
2023-03-22 04:00:00,NVDA,26.4,27.57,26.22,26.45,797295000,1.0268,21.56,19.74,0.0,0.0
2023-03-23 04:00:00,NVDA,27.09,27.48,26.67,27.17,564889000,2.7316,21.78,19.84,0.0,0.0
2023-03-24 04:00:00,NVDA,27.01,27.14,26.33,26.76,454920000,-1.5152,22.0,19.93,0.0,0.0
2023-03-27 04:00:00,NVDA,26.81,26.98,26.34,26.51,361026000,-0.9261,22.2,20.02,0.0,0.0
2023-03-28 04:00:00,NVDA,26.43,26.49,25.83,26.39,356104000,-0.4561,22.39,20.1,0.0,0.0
2023-03-29 04:00:00,NVDA,26.8,27.06,26.57,26.96,393694000,2.1734,22.57,20.19,0.0,0.0
2023-03-30 04:00:00,NVDA,27.21,27.48,27.08,27.36,364516000,1.4787,22.77,20.28,0.0,0.0
2023-03-31 04:00:00,NVDA,27.12,27.81,27.08,27.75,433933000,1.4389,22.99,20.38,0.0,0.0
2023-04-03 04:00:00,NVDA,27.49,27.98,27.31,27.94,398716000,0.6768,23.2,20.47,0.0,0.0
2023-04-04 04:00:00,NVDA,27.94,27.98,27.28,27.43,368592000,-1.8309,23.36,20.55,0.0,0.0
2023-04-05 04:00:00,NVDA,26.81,26.98,26.37,26.86,515015000,-2.0836,23.51,20.63,0.0,0.0
2023-04-06 04:00:00,NVDA,26.56,27.06,26.41,27.01,397654000,0.5803,23.67,20.71,0.0,0.0
2023-04-10 04:00:00,NVDA,26.8,27.6,26.65,27.56,395279000,2.0047,23.82,20.79,0.0,0.0
2023-04-11 04:00:00,NVDA,27.7,27.77,27.1,27.15,314378000,-1.4866,23.96,20.86,0.0,0.0
2023-04-12 04:00:00,NVDA,27.35,27.45,26.43,26.47,446259000,-2.4808,24.11,20.92,0.0,0.0
2023-04-13 04:00:00,NVDA,26.71,26.86,26.31,26.44,353615000,-0.1208,24.24,20.99,0.0,0.0
2023-04-14 04:00:00,NVDA,26.48,26.86,26.2,26.74,395660000,1.1148,24.36,21.05,0.0,0.0
2023-04-17 04:00:00,NVDA,26.54,26.98,26.41,26.98,321471000,0.9119,24.47,21.12,0.0,0.0
2023-04-18 04:00:00,NVDA,27.51,28.09,27.33,27.64,604812000,2.4628,24.6,21.19,0.0,0.0
2023-04-19 04:00:00,NVDA,27.34,27.98,27.21,27.91,358660000,0.9542,24.73,21.26,0.0,0.0
2023-04-20 04:00:00,NVDA,27.65,28.01,26.98,27.08,427713000,-2.9609,24.83,21.33,0.0,0.0
2023-04-21 04:00:00,NVDA,26.93,27.16,26.7,27.1,345103000,0.0553,24.93,21.39,0.0,0.0
2023-04-24 04:00:00,NVDA,26.99,27.34,26.65,27.02,339282000,-0.2839,25.03,21.45,0.0,0.0
2023-04-25 04:00:00,NVDA,27.06,27.22,26.2,26.22,378527000,-2.9621,25.13,21.5,0.0,0.0
2023-04-26 04:00:00,NVDA,26.98,27.31,26.68,26.93,406337000,2.7247,25.23,21.55,0.0,0.0
2023-04-27 04:00:00,NVDA,27.34,27.47,26.6,27.2,377161000,1.0016,25.31,21.61,0.0,0.0
2023-04-28 04:00:00,NVDA,27.2,27.73,27.05,27.73,292216000,1.921,25.41,21.67,0.0,0.0
2023-05-01 04:00:00,NVDA,27.82,29.03,27.76,28.89,570329000,4.1839,25.55,21.74,0.0,0.0
2023-05-02 04:00:00,NVDA,28.66,28.81,28.06,28.19,402730000,-2.4213,25.69,21.81,0.0,0.0
2023-05-03 04:00:00,NVDA,27.82,28.34,27.45,27.78,383387000,-1.4463,25.83,21.87,0.0,0.0
2023-05-04 04:00:00,NVDA,27.63,27.84,27.22,27.54,321850000,-0.8632,25.97,21.92,0.0,0.0
2023-05-05 04:00:00,NVDA,27.8,28.73,27.71,28.66,361494000,4.0563,26.07,21.99,0.0,0.0
2023-05-08 04:00:00,NVDA,28.5,29.2,28.33,29.13,344979000,1.6423,26.18,22.05,0.0,0.0
2023-05-09 04:00:00,NVDA,28.88,28.95,28.43,28.55,314869000,-1.9896,26.29,22.11,0.0,0.0
2023-05-10 04:00:00,NVDA,28.98,29.09,28.44,28.86,369350000,1.099,26.4,22.18,0.0,0.0
2023-05-11 04:00:00,NVDA,28.87,28.93,28.22,28.55,322149000,-1.0628,26.52,22.24,0.0,0.0
2023-05-12 04:00:00,NVDA,28.51,28.76,28.02,28.32,274222000,-0.8328,26.62,22.29,0.0,0.0
2023-05-15 04:00:00,NVDA,28.48,28.94,28.13,28.93,293926000,2.163,26.72,22.35,0.0,0.0
2023-05-16 04:00:00,NVDA,28.82,29.85,28.81,29.19,449405000,0.898,26.83,22.41,0.0,0.0
2023-05-17 04:00:00,NVDA,29.56,30.17,29.41,30.15,432535000,3.3033,26.97,22.48,0.0,0.0
2023-05-18 04:00:00,NVDA,30.38,31.8,30.29,31.65,748725000,4.9705,27.12,22.56,0.0,0.0
2023-05-19 04:00:00,NVDA,31.51,31.55,30.89,31.24,473908000,-1.3069,27.28,22.64,0.0,0.0
2023-05-22 04:00:00,NVDA,30.88,31.49,30.65,31.15,372000000,-0.2815,27.44,22.71,0.0,0.0
2023-05-23 04:00:00,NVDA,30.97,31.26,30.61,30.66,356253000,-1.5653,27.59,22.78,0.0,0.0
2023-05-24 04:00:00,NVDA,30.18,30.58,29.78,30.51,721419000,-0.4888,27.72,22.85,0.0,0.0
2023-05-25 04:00:00,NVDA,38.49,39.45,36.6,37.95,1543911000,24.3696,28.0,22.98,0.0,0.0
2023-05-26 04:00:00,NVDA,37.86,39.14,37.52,38.91,714397000,2.5434,28.27,23.11,0.0,0.0
2023-05-30 04:00:00,NVDA,40.56,41.9,39.92,40.08,923401000,2.9913,28.55,23.25,0.0,0.0
2023-05-31 04:00:00,NVDA,39.46,40.26,37.79,37.8,1002580000,-5.6768,28.79,23.37,0.0,0.0
2023-06-01 04:00:00,NVDA,38.46,40.02,38.31,39.74,635873000,5.1171,29.06,23.51,0.0,0.0
2023-06-02 04:00:00,NVDA,40.06,40.47,39.03,39.29,482731000,-1.1139,29.32,23.64,0.0,0.0
2023-06-05 04:00:00,NVDA,38.88,39.53,38.67,39.14,396094000,-0.3967,29.56,23.76,0.0,0.0
2023-06-06 04:00:00,NVDA,38.8,39.13,38.12,38.62,388729000,-1.3198,29.8,23.88,0.0,0.0
2023-06-07 04:00:00,NVDA,38.89,39.47,37.33,37.45,511998000,-3.0401,30.02,23.99,0.004,0.0
2023-06-08 04:00:00,NVDA,37.7,38.84,37.48,38.48,417772000,2.7619,30.26,24.1,0.0,0.0
2023-06-09 04:00:00,NVDA,39.01,39.68,38.54,38.74,427717000,0.6752,30.49,24.22,0.0,0.0
2023-06-12 04:00:00,NVDA,39.17,39.5,38.59,39.45,388701000,1.8365,30.74,24.33,0.0,0.0
2023-06-13 04:00:00,NVDA,40.16,41.07,39.71,40.99,613208000,3.9005,31.0,24.46,0.0,0.0
2023-06-14 04:00:00,NVDA,40.79,42.97,40.52,42.97,740465000,4.8145,31.3,24.6,0.0,0.0
2023-06-15 04:00:00,NVDA,42.57,43.26,42.12,42.62,568622000,-0.8,31.6,24.74,0.0,0.0
2023-06-16 04:00:00,NVDA,43.42,43.69,42.63,42.66,655709000,0.0914,31.92,24.87,0.0,0.0
2023-06-20 04:00:00,NVDA,42.97,43.96,42.64,43.78,451153000,2.6141,32.26,25.02,0.0,0.0
2023-06-21 04:00:00,NVDA,43.47,43.58,42.05,43.01,551603000,-1.7417,32.56,25.15,0.0,0.0
2023-06-22 04:00:00,NVDA,42.22,43.39,42.2,42.99,417737000,-0.0465,32.88,25.28,0.0,0.0
2023-06-23 04:00:00,NVDA,42.43,42.78,41.98,42.18,358140000,-1.8966,33.2,25.4,0.0,0.0
2023-06-26 04:00:00,NVDA,42.43,42.73,40.07,40.6,594322000,-3.7362,33.48,25.51,0.0,0.0
2023-06-27 04:00:00,NVDA,40.77,41.91,40.42,41.85,462175000,3.0616,33.78,25.63,0.0,0.0
2023-06-28 04:00:00,NVDA,40.63,41.81,40.49,41.09,582639000,-1.8125,34.06,25.74,0.0,0.0
2023-06-29 04:00:00,NVDA,41.53,41.57,40.57,40.79,380514000,-0.7175,34.33,25.85,0.0,0.0
2023-06-30 04:00:00,NVDA,41.65,42.52,41.47,42.27,501148000,3.6255,34.61,25.96,0.0,0.0
2023-07-03 04:00:00,NVDA,42.49,42.87,42.17,42.38,198209000,0.2624,34.92,26.08,0.0,0.0
2023-07-05 04:00:00,NVDA,42.1,43.15,42.05,42.29,323618000,-0.2263,35.22,26.19,0.0,0.0
2023-07-06 04:00:00,NVDA,41.81,42.15,41.32,42.07,303582000,-0.5057,35.52,26.3,0.0,0.0
2023-07-07 04:00:00,NVDA,42.29,43.18,42.15,42.47,355881000,0.95,35.85,26.41,0.0,0.0
2023-07-10 04:00:00,NVDA,42.63,42.78,41.62,42.15,353908000,-0.7599,36.15,26.52,0.0,0.0
2023-07-11 04:00:00,NVDA,42.45,42.73,42.04,42.37,298244000,0.5334,36.46,26.63,0.0,0.0
2023-07-12 04:00:00,NVDA,43.0,43.9,42.75,43.87,481277000,3.5302,36.78,26.74,0.0,0.0
2023-07-13 04:00:00,NVDA,44.49,46.12,44.46,45.94,478204000,4.7265,37.12,26.87,0.0,0.0
2023-07-14 04:00:00,NVDA,46.55,48.05,45.03,45.44,772075000,-1.1049,37.47,26.99,0.0,0.0
2023-07-17 04:00:00,NVDA,46.26,46.46,45.23,46.43,510488000,2.1817,37.84,27.12,0.0,0.0
2023-07-18 04:00:00,NVDA,46.67,47.86,45.7,47.46,569164000,2.2234,38.24,27.25,0.0,0.0
2023-07-19 04:00:00,NVDA,47.43,47.78,46.71,47.04,427502000,-0.878,38.61,27.38,0.0,0.0
2023-07-20 04:00:00,NVDA,46.47,47.05,45.03,45.49,537865000,-3.3074,38.93,27.5,0.0,0.0
2023-07-21 04:00:00,NVDA,45.75,45.83,44.07,44.28,963769000,-2.6604,39.25,27.61,0.0,0.0
2023-07-24 04:00:00,NVDA,44.7,45.08,44.01,44.58,382516000,0.6838,39.56,27.71,0.0,0.0
2023-07-25 04:00:00,NVDA,44.91,46.15,44.89,45.65,348081000,2.3917,39.9,27.83,0.0,0.0
2023-07-26 04:00:00,NVDA,45.99,46.02,44.6,45.42,364237000,-0.4969,40.25,27.94,0.0,0.0
2023-07-27 04:00:00,NVDA,46.49,47.36,45.72,45.87,455976000,0.9857,40.58,28.05,0.0,0.0
2023-07-28 04:00:00,NVDA,46.63,46.99,46.35,46.72,331194000,1.8518,40.93,28.17,0.0,0.0
2023-07-31 04:00:00,NVDA,46.72,47.1,46.47,46.7,251055000,-0.0449,41.27,28.28,0.0,0.0
2023-08-01 04:00:00,NVDA,46.43,46.87,45.99,46.47,237858000,-0.4751,41.56,28.39,0.0,0.0
2023-08-02 04:00:00,NVDA,45.8,45.81,43.36,44.24,530142000,-4.8122,41.82,28.49,0.0,0.0
2023-08-03 04:00:00,NVDA,43.77,45.09,43.77,44.48,324176000,0.5557,42.09,28.59,0.0,0.0
2023-08-04 04:00:00,NVDA,44.95,45.61,44.36,44.65,362666000,0.3707,42.37,28.68,0.0,0.0
2023-08-07 04:00:00,NVDA,45.08,45.51,44.53,45.38,322154000,1.6495,42.67,28.78,0.0,0.0
2023-08-08 04:00:00,NVDA,44.82,45.21,44.02,44.63,353843000,-1.658,42.8,28.88,0.0,0.0
2023-08-09 04:00:00,NVDA,44.24,44.28,42.1,42.52,586449000,-4.7242,42.87,28.96,0.0,0.0
2023-08-10 04:00:00,NVDA,42.13,43.54,41.8,42.36,492705000,-0.3901,42.92,29.04,0.0,0.0
2023-08-11 04:00:00,NVDA,41.72,41.99,40.61,40.83,533085000,-3.6166,42.98,29.11,0.0,0.0
2023-08-14 04:00:00,NVDA,40.46,43.77,40.28,43.72,690286000,7.0934,43.06,29.19,0.0,0.0
2023-08-15 04:00:00,NVDA,44.53,45.24,43.68,43.91,676512000,0.4274,43.15,29.28,0.0,0.0
2023-08-16 04:00:00,NVDA,44.49,44.64,43.37,43.45,527451000,-1.0332,43.24,29.36,0.0,0.0
2023-08-17 04:00:00,NVDA,43.94,44.03,42.97,43.31,452395000,-0.3265,43.33,29.44,0.0,0.0
2023-08-18 04:00:00,NVDA,42.6,43.55,41.63,43.27,583768000,-0.1038,43.45,29.52,0.0,0.0
2023-08-21 04:00:00,NVDA,44.46,47.03,44.19,46.93,692573000,8.4713,43.62,29.61,0.0,0.0
2023-08-22 04:00:00,NVDA,48.1,48.15,45.3,45.63,755293000,-2.7658,43.75,29.7,0.0,0.0
2023-08-23 04:00:00,NVDA,45.83,47.17,45.18,47.08,779046000,3.1707,43.91,29.8,0.0,0.0
2023-08-24 04:00:00,NVDA,50.18,50.23,47.12,47.13,1156044000,0.0997,44.03,29.9,0.0,0.0
2023-08-25 04:00:00,NVDA,46.98,47.77,44.99,45.98,925341000,-2.4277,44.09,29.99,0.0,0.0
2023-08-28 04:00:00,NVDA,46.45,46.95,44.86,46.8,685192000,1.7754,44.17,30.08,0.0,0.0
2023-08-29 04:00:00,NVDA,46.63,49.05,46.36,48.75,701397000,4.1614,44.29,30.18,0.0,0.0
2023-08-30 04:00:00,NVDA,49.01,49.89,48.39,49.23,735206000,0.9839,44.4,30.28,0.0,0.0
2023-08-31 04:00:00,NVDA,49.34,49.71,48.92,49.32,528570000,0.1847,44.53,30.39,0.0,0.0
2023-09-01 04:00:00,NVDA,49.73,49.76,48.11,48.47,463830000,-1.7141,44.64,30.48,0.0,0.0
2023-09-05 04:00:00,NVDA,48.19,48.82,47.83,48.51,382653000,0.0804,44.77,30.58,0.0,0.0
2023-09-06 04:00:00,NVDA,48.41,48.52,46.55,47.03,468670000,-3.055,44.89,30.67,0.004,0.0
2023-09-07 04:00:00,NVDA,45.5,46.31,45.12,46.21,433330000,-1.7424,44.98,30.75,0.0,0.0
2023-09-08 04:00:00,NVDA,45.91,46.58,45.24,45.54,473069000,-1.4468,45.07,30.83,0.0,0.0
2023-09-11 04:00:00,NVDA,46.12,46.13,44.28,45.15,473966000,-0.8646,45.16,30.9,0.0,0.0
2023-09-12 04:00:00,NVDA,44.71,45.64,44.5,44.84,349256000,-0.6818,45.21,30.98,0.0,0.0
2023-09-13 04:00:00,NVDA,44.57,45.9,44.47,45.46,398355000,1.3706,45.27,31.05,0.0,0.0
2023-09-14 04:00:00,NVDA,45.92,45.96,45.1,45.55,370097000,0.2111,45.34,31.13,0.0,0.0
2023-09-15 04:00:00,NVDA,45.31,45.57,43.78,43.87,506831000,-3.6879,45.37,31.19,0.0,0.0
2023-09-18 04:00:00,NVDA,42.72,44.21,41.97,43.94,500271000,0.1504,45.4,31.26,0.0,0.0
2023-09-19 04:00:00,NVDA,43.8,43.94,42.97,43.49,373064000,-1.0144,45.43,31.32,0.0,0.0
2023-09-20 04:00:00,NVDA,43.57,43.87,42.2,42.21,367108000,-2.9435,45.42,31.37,0.0,0.0
2023-09-21 04:00:00,NVDA,41.56,42.07,40.95,40.99,450736000,-2.8931,45.37,31.42,0.0,0.0
2023-09-22 04:00:00,NVDA,41.55,42.09,41.2,41.58,479236000,1.4457,45.28,31.47,0.0,0.0
2023-09-25 04:00:00,NVDA,41.56,42.51,41.15,42.19,419091000,1.4708,45.21,31.6,0.0,0.0
2023-09-26 04:00:00,NVDA,41.97,42.79,41.63,41.88,402282000,-0.7366,45.12,31.73,0.0,0.0
2023-09-27 04:00:00,NVDA,42.3,42.84,41.6,42.44,444935000,1.329,45.02,31.86,0.0,0.0
2023-09-28 04:00:00,NVDA,42.43,43.42,42.09,43.06,424663000,1.4623,44.94,31.99,0.0,0.0
2023-09-29 04:00:00,NVDA,43.8,44.12,43.28,43.47,397830000,0.9515,44.9,32.12,0.0,0.0
2023-10-02 04:00:00,NVDA,44.0,45.15,43.83,44.75,433298000,2.9495,44.91,32.25,0.0,0.0
2023-10-03 04:00:00,NVDA,44.78,45.1,43.22,43.49,470850000,-2.8248,44.89,32.38,0.0,0.0
2023-10-04 04:00:00,NVDA,43.71,44.11,43.26,44.01,361821000,1.2042,44.86,32.52,0.0,0.0
2023-10-05 04:00:00,NVDA,44.02,44.87,43.86,44.66,393483000,1.4691,44.84,32.66,0.0,0.0
2023-10-06 04:00:00,NVDA,44.16,45.76,44.0,45.73,434436000,2.4033,44.84,32.8,0.0,0.0
2023-10-09 04:00:00,NVDA,44.81,45.58,44.34,45.24,409675000,-1.0686,44.81,32.95,0.0,0.0
2023-10-10 04:00:00,NVDA,45.28,46.23,45.06,45.77,368582000,1.1596,44.79,33.1,0.0,0.0
2023-10-11 04:00:00,NVDA,46.17,46.83,46.02,46.78,378137000,2.201,44.8,33.25,0.0,0.0
2023-10-12 04:00:00,NVDA,46.75,47.58,46.3,46.91,481325000,0.297,44.85,33.41,0.0,0.0
2023-10-13 04:00:00,NVDA,46.93,47.09,45.25,45.43,474115000,-3.1611,44.87,33.57,0.0,0.0
2023-10-16 04:00:00,NVDA,45.03,46.2,44.88,46.07,375099000,1.3946,44.9,33.73,0.0,0.0
2023-10-17 04:00:00,NVDA,43.97,44.73,42.45,43.91,812333000,-4.6795,44.87,33.88,0.0,0.0
2023-10-18 04:00:00,NVDA,42.56,43.19,41.8,42.17,627294000,-3.9647,44.82,34.01,0.0,0.0
2023-10-19 04:00:00,NVDA,42.78,43.27,41.85,42.07,501233000,-0.2251,44.81,34.15,0.0,0.0
2023-10-20 04:00:00,NVDA,41.86,42.44,41.05,41.36,477266000,-1.6959,44.79,34.29,0.0,0.0
2023-10-23 04:00:00,NVDA,41.2,43.22,40.92,42.95,478530000,3.837,44.83,34.43,0.0,0.0
2023-10-24 04:00:00,NVDA,43.05,43.67,42.66,43.63,401463000,1.6009,44.83,34.57,0.0,0.0
2023-10-25 04:00:00,NVDA,43.37,43.62,41.53,41.75,398379000,-4.3149,44.79,34.7,0.0,0.0
2023-10-26 04:00:00,NVDA,41.83,42.23,39.85,40.3,541001000,-3.4778,44.73,34.83,0.0,0.0
2023-10-27 04:00:00,NVDA,41.1,41.18,39.99,40.47,416784000,0.4315,44.67,34.95,0.0,0.0
2023-10-30 04:00:00,NVDA,41.06,41.74,40.45,41.13,388028000,1.6321,44.63,35.07,0.0,0.0
2023-10-31 04:00:00,NVDA,40.42,40.85,39.2,40.75,517969000,-0.9256,44.5,35.19,0.0,0.0
2023-11-01 04:00:00,NVDA,40.86,42.35,40.84,42.3,437593000,3.7887,44.44,35.31,0.0,0.0
2023-11-02 04:00:00,NVDA,43.3,43.86,42.87,43.48,409172000,2.7903,44.36,35.44,0.0,0.0
2023-11-03 04:00:00,NVDA,43.99,45.28,43.69,44.98,424610000,3.4455,44.32,35.59,0.0,0.0
2023-11-06 05:00:00,NVDA,45.26,45.91,44.87,45.72,400733000,1.6576,44.32,35.73,0.0,0.0
2023-11-07 05:00:00,NVDA,45.69,46.19,45.13,45.93,343165000,0.4459,44.3,35.86,0.0,0.0
2023-11-08 05:00:00,NVDA,46.07,46.84,45.94,46.54,346719000,1.347,44.26,36.0,0.0,0.0
2023-11-09 05:00:00,NVDA,47.44,48.2,46.72,46.92,540496000,0.8073,44.21,36.13,0.0,0.0
