Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-06 00:00:00-05:00,470.92272378811356,471.7001384004882,457.9753816415511,461.80487060546875,2995900,0.0,0.0
2022-12-07 00:00:00-05:00,459.81806091713906,466.9683879810131,459.6069094936563,462.58221435546875,2072600,0.0,0.0
2022-12-08 00:00:00-05:00,463.47479839610804,463.887494132779,454.4529298287797,462.0543518066406,2901000,0.0,0.0
2022-12-09 00:00:00-05:00,455.988603161983,470.3756050996238,451.57363719538256,463.5899963378906,4211100,0.0,0.0
2022-12-12 00:00:00-05:00,463.311667266312,468.19691292333897,461.33453536708225,468.0625305175781,2276400,0.0,0.0
2022-12-13 00:00:00-05:00,477.04601248515553,477.9385951545479,462.17909532356913,468.5616149902344,2626700,0.0,0.0
2022-12-14 00:00:00-05:00,469.1950437277337,471.9112202036311,461.68963426554797,464.0698547363281,2145000,0.0,0.0
2022-12-15 00:00:00-05:00,456.2188957578559,457.5242034172421,444.5288573607214,445.2486877441406,3437700,0.0,0.0
2022-12-16 00:00:00-05:00,442.70530541610793,446.0933060114797,438.50149117182775,442.8876647949219,4909200,0.0,0.0
2022-12-19 00:00:00-05:00,442.3790123251871,444.7688400360528,437.04264233216907,440.1811218261719,1939200,0.0,0.0
2022-12-20 00:00:00-05:00,438.194392490611,441.7359607111018,434.3265046417522,439.4037170410156,1993700,0.0,0.0
2022-12-21 00:00:00-05:00,440.9009270601544,445.03755011516904,437.84885316948925,443.4731140136719,1462400,0.0,0.0
2022-12-22 00:00:00-05:00,440.20031995845517,441.87992438487794,435.1519288567916,440.2579040527344,1906100,0.0,0.0
2022-12-23 00:00:00-05:00,439.11572311857975,444.54804664678016,436.5051370642144,444.03936767578125,1229500,0.0,0.0
2022-12-27 00:00:00-05:00,445.71893381025143,446.0068835158027,438.7221748119417,440.0562744140625,1230800,0.0,0.0
2022-12-28 00:00:00-05:00,439.13493290127826,441.9374561241156,434.5855849623313,434.7679443359375,1324100,0.0,0.0
