Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-06 00:00:00-05:00,138.7994186564171,139.13316080860352,137.46445004767136,138.39151000976562,6866700,0.0,0.0
2022-12-07 00:00:00-05:00,138.14116993172374,139.45759309520497,138.14116993172374,139.28146362304688,6175500,0.0,0.0
2022-12-08 00:00:00-05:00,138.5583376012336,140.33829038148323,138.14114945386598,140.2826690673828,5187100,0.0,0.0
2022-12-09 00:00:00-05:00,139.70789570737156,140.8667203468584,139.26291100663502,139.91184997558594,5868200,0.0,0.0
2022-12-12 00:00:00-05:00,140.19000624361448,141.43226317694922,140.0231280974195,141.3488311767578,6142400,0.0,0.0
2022-12-13 00:00:00-05:00,142.22023249632215,142.98041409730436,139.7913264542177,141.1355743408203,7680600,0.0,0.0
2022-12-14 00:00:00-05:00,141.64547767135073,143.17513501300087,141.07070505280976,141.69183349609375,7385600,0.0,0.0
2022-12-15 00:00:00-05:00,140.65350444197674,140.91308003669542,138.81793012337786,140.08799743652344,7117200,0.0,0.0
2022-12-16 00:00:00-05:00,139.39270669032317,140.0509253469639,138.1504500014732,139.4668731689453,19966400,0.0,0.0
2022-12-19 00:00:00-05:00,139.26293033027198,140.33832313992758,138.3544156476784,139.42979431152344,5881800,0.0,0.0
2022-12-20 00:00:00-05:00,138.42856507585208,139.8933069946155,138.38220926039048,139.48541259765625,5646100,0.0,0.0
2022-12-21 00:00:00-05:00,139.75426347198157,141.49714040545547,139.72645280992057,140.76475524902344,5024700,0.0,0.0
2022-12-22 00:00:00-05:00,140.10653712004924,141.29317240550583,139.87477219483023,141.08921813964844,5904900,0.0,0.0
2022-12-23 00:00:00-05:00,141.20048297357647,141.76599004583994,140.60716523757958,141.4878692626953,3401800,0.0,0.0
2022-12-27 00:00:00-05:00,141.56201580906045,143.06386216818362,141.52493964457494,142.72084045410156,4215100,0.0,0.0
2022-12-28 00:00:00-05:00,143.026778363279,143.36978594715364,140.82037161210636,140.87600708007812,4197500,0.0,0.0
2022-12-29 00:00:00-05:00,141.6640067793456,142.06264985199394,141.04287840643778,141.46005249023438,3809100,0.0,0.0
2022-12-30 00:00:00-05:00,141.31171018121645,141.54347511753346,139.4668703414509,140.5051727294922,4532000,0.0,0.0
2023-01-03 00:00:00-05:00,139.93969381420618,140.64426841538247,138.24317244226447,140.5144805908203,6447300,0.0,0.0
2023-01-04 00:00:00-05:00,140.9038269526647,142.20170504066763,140.19925243705435,141.12631225585938,7313400,0.0,0.0
2023-01-05 00:00:00-05:00,141.10778758358765,141.35808356092593,139.17950137634975,139.37417602539062,5373800,0.0,0.0
2023-01-06 00:00:00-05:00,140.77404761464157,143.19367445315092,140.68133596885826,142.69305419921875,7882200,0.0,0.0
2023-01-09 00:00:00-05:00,142.2480723927435,143.50887441436325,140.91310388210948,140.95018005371094,5727000,0.0,0.0
2023-01-10 00:00:00-05:00,141.00581551084701,141.56204295966208,139.93042263900202,140.81112670898438,4716400,0.0,0.0
2023-01-11 00:00:00-05:00,141.20977554226727,141.43226087248587,138.45640641431643,139.6708526611328,8691300,0.0,0.0
2023-01-12 00:00:00-05:00,140.6349547811251,140.66276544068197,138.61397140901414,138.8828125,7801600,0.0,0.0
2023-01-13 00:00:00-05:00,138.69743160698994,140.0324001205655,138.52128796341935,139.8748016357422,5535800,0.0,0.0
2023-01-17 00:00:00-05:00,139.7913355988817,141.03360643354105,139.42978285672956,139.4668731689453,9611800,0.0,0.0
2023-01-18 00:00:00-05:00,138.74376385212625,138.99405979652653,135.38779797977006,135.73081970214844,10461200,0.0,0.0
2023-01-19 00:00:00-05:00,133.69064229971005,136.40531863290062,132.6924710002904,132.86038208007812,12683700,0.913,0.0
2023-01-20 00:00:00-05:00,132.76709435595149,133.5413699312972,130.74273823814048,133.3734588623047,8603300,0.0,0.0
2023-01-23 00:00:00-05:00,133.73726504557058,134.05443985138402,131.24648483302053,131.5823211669922,7473100,0.0,0.0
