Date,Ticker,Open,High,Low,Close,Volume,Daily_Percent_Return,MA_50,MA_200,Dividends,Stock Splits
2025-06-20 04:00:00,COST,981.24,985.9,971.18,977.55,3255700,0.5529,997.87,953.08,0.0,0.0
2025-06-23 04:00:00,COST,980.4,1002.06,978.52,1001.67,2082900,2.4676,998.68,953.72,0.0,0.0
2025-06-24 04:00:00,COST,1003.03,1003.03,989.3,999.12,2385100,-0.2549,999.45,954.3,0.0,0.0
2025-06-25 04:00:00,COST,1000.2,1002.17,983.24,983.78,1827700,-1.535,999.94,954.81,0.0,0.0
2025-06-26 04:00:00,COST,984.97,984.97,973.77,980.16,2262800,-0.368,1000.04,955.36,0.0,0.0
2025-06-27 04:00:00,COST,979.5,990.36,977.56,982.39,2129200,0.2269,1000.22,955.82,0.0,0.0
2025-06-30 04:00:00,COST,982.41,988.97,977.01,987.17,2127600,0.4872,1000.69,956.31,0.0,0.0
2025-07-01 04:00:00,COST,987.23,994.05,971.78,983.2,2200600,-0.402,1000.55,956.76,0.0,0.0
2025-07-02 04:00:00,COST,981.12,982.95,974.14,979.61,1606100,-0.3651,1001.06,957.11,0.0,0.0
2025-07-03 04:00:00,COST,979.66,984.91,974.6,984.26,1101400,0.4744,1001.24,957.48,0.0,0.0
2025-07-07 04:00:00,COST,982.25,990.12,973.47,989.41,1832600,0.5228,1001.59,957.92,0.0,0.0
2025-07-08 04:00:00,COST,986.74,993.09,981.18,983.09,1716200,-0.639,1001.83,958.38,0.0,0.0
2025-07-09 04:00:00,COST,985.63,985.63,969.56,979.35,2922600,-0.3804,1001.95,958.84,0.0,0.0
2025-07-10 04:00:00,COST,984.24,985.24,966.36,967.46,2897000,-1.2137,1001.81,959.2,0.0,0.0
2025-07-11 04:00:00,COST,970.57,976.24,963.0,967.62,1942000,0.0165,1001.41,959.53,0.0,0.0
2025-07-14 04:00:00,COST,968.39,978.75,966.91,978.17,1679300,1.0903,1001.16,959.87,0.0,0.0
2025-07-15 04:00:00,COST,976.51,977.51,963.96,964.98,1878000,-1.3487,1000.56,960.22,0.0,0.0
2025-07-16 04:00:00,COST,965.29,966.88,947.48,948.71,2950300,-1.6855,999.43,960.45,0.0,0.0
2025-07-17 04:00:00,COST,947.7,952.08,944.86,951.24,2280600,0.267,998.21,960.73,0.0,0.0
2025-07-18 04:00:00,COST,957.27,957.58,947.0,948.29,2115500,-0.3103,997.02,961.07,0.0,0.0
2025-07-21 04:00:00,COST,948.85,953.09,943.95,944.91,1742400,-0.3565,995.84,961.39,0.0,0.0
2025-07-22 04:00:00,COST,946.15,955.02,938.62,938.98,1799900,-0.6279,994.52,961.72,0.0,0.0
2025-07-23 04:00:00,COST,939.75,945.85,933.38,938.56,2401600,-0.0446,993.18,962.05,0.0,0.0
2025-07-24 04:00:00,COST,938.7,940.27,930.88,931.19,2057100,-0.7852,991.54,962.36,0.0,0.0
2025-07-25 04:00:00,COST,933.68,938.66,931.74,932.87,1827700,0.1799,990.27,962.64,0.0,0.0
2025-07-28 04:00:00,COST,932.89,937.61,928.29,931.38,2006300,-0.1593,989.13,962.95,0.0,0.0
2025-07-29 04:00:00,COST,931.38,939.16,924.79,931.96,2065900,0.0621,987.61,963.19,0.0,0.0
2025-07-30 04:00:00,COST,932.39,935.13,922.55,924.92,1699600,-0.7554,985.65,963.3,0.0,0.0
2025-07-31 04:00:00,COST,922.77,943.31,922.42,937.01,2564400,1.3078,983.76,963.55,0.0,0.0
