Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-06 00:00:00-05:00,16.513470276741486,16.55642654398754,15.803180852280665,15.971013069152832,352694000,0.0,0.0
2022-12-07 00:00:00-05:00,15.7562255561555,16.169811994462453,15.6513300790908,16.103878021240234,372388000,0.0,0.0
2022-12-08 00:00:00-05:00,16.256726814348887,17.161820901316364,15.943039749464951,17.151830673217773,515456000,0.0,0.0
2022-12-09 00:00:00-05:00,17.14283680576932,17.565414066145607,16.958022372086035,16.98399543762207,465338000,0.0,0.0
2022-12-12 00:00:00-05:00,17.019962525032387,17.52046094302297,16.78020276960981,17.51746368408203,457328000,0.0,0.0
2022-12-13 00:00:00-05:00,18.512465094569276,18.771206815487115,17.69328557832657,18.053924560546875,656589000,0.0,0.0
2022-12-14 00:00:00-05:00,17.96901691080091,18.23375327130518,17.402584336155815,17.656330108642578,496888000,0.0,0.0
2022-12-15 00:00:00-05:00,17.128853387661163,17.302679168965806,16.683300254847847,16.935047149658203,478542000,0.0,0.0
2022-12-16 00:00:00-05:00,16.84713627352837,17.02395931877001,16.39358980223308,16.554428100585938,478232000,0.0,0.0
2022-12-19 00:00:00-05:00,16.55542806937623,16.592389818438555,16.128855034819484,16.23774528503418,354039000,0.0,0.0
2022-12-20 00:00:00-05:00,16.0479374093435,16.293691733158465,15.836150439306303,16.06891632080078,403260000,0.0,0.0
2022-12-21 00:00:00-05:00,16.097883108965103,16.610370494528894,16.085894074796574,16.484495162963867,325025000,0.0,0.0
2022-12-22 00:00:00-05:00,16.07790496925897,16.12186159180077,14.867117143254697,15.323659896850586,565045000,0.0,0.0
2022-12-23 00:00:00-05:00,15.180801856563045,15.323658484858957,14.86811517713691,15.190792083740234,349326000,0.0,0.0
2022-12-27 00:00:00-05:00,15.058926299176873,15.084900321940324,14.04194370104502,14.106879234313965,464902000,0.0,0.0
2022-12-28 00:00:00-05:00,13.913071922510106,14.247736933600988,13.87011470494691,14.021963119506836,351066000,0.0,0.0
2022-12-29 00:00:00-05:00,14.387597820165574,14.668315992800219,14.212772636992952,14.588396072387695,354923000,0.0,0.0
2022-12-30 00:00:00-05:00,14.319664595858889,14.614369650707939,14.218765770853738,14.599385261535645,310490000,0.0,0.0
2023-01-03 00:00:00-05:00,14.836148204062967,14.981003655234762,14.081903121676092,14.300683975219727,401277000,0.0,0.0
2023-01-04 00:00:00-05:00,14.552432867835895,14.838146156406989,14.226758666083303,14.73425006866455,431324000,0.0,0.0
2023-01-05 00:00:00-05:00,14.476507176700567,14.549434120901816,14.133849812431897,14.250733375549316,389168000,0.0,0.0
2023-01-06 00:00:00-05:00,14.459522996087983,14.994987137212298,14.019963505906823,14.844138145446777,405044000,0.0,0.0
2023-01-09 00:00:00-05:00,15.268714667138873,16.03994193956856,15.125857081198152,15.612370491027832,504231000,0.0,0.0
2023-01-10 00:00:00-05:00,15.491492779879401,15.946037698097602,15.456527932742713,15.893091201782227,384101000,0.0,0.0
2023-01-11 00:00:00-05:00,15.824157569436228,16.01196926439592,15.547434187787319,15.98499584197998,353285000,0.0,0.0
2023-01-12 00:00:00-05:00,16.08390134636081,16.620363128586988,15.476508555353488,16.494489669799805,551409000,0.0,0.0
2023-01-13 00:00:00-05:00,16.261723610585914,16.905080685202577,16.148837635119033,16.882102966308594,447287000,0.0,0.0
2023-01-17 00:00:00-05:00,16.88209924852682,17.710270626929983,16.88209924852682,17.684295654296875,511102000,0.0,0.0
2023-01-18 00:00:00-05:00,17.64933195026429,17.8551253151724,17.264716740500983,17.359622955322266,439624000,0.0,0.0
2023-01-19 00:00:00-05:00,17.01895881772497,17.17979897961483,16.71426549852106,16.74822998046875,452932000,0.0,0.0
2023-01-20 00:00:00-05:00,16.99398826883285,17.838144467896704,16.80817535561797,17.8211612701416,564967000,0.0,0.0
2023-01-23 00:00:00-05:00,18.045932771346358,19.22575327562238,17.800180419919084,19.173805236816406,655163000,0.0,0.0
2023-01-24 00:00:00-05:00,18.808169697179686,19.47550276564291,18.801176728770063,19.245731353759766,496204000,0.0,0.0
2023-01-25 00:00:00-05:00,18.894088631944097,19.350632400488387,18.561421422166926,19.303678512573242,449537000,0.0,0.0
2023-01-26 00:00:00-05:00,19.681297222805807,20.14583232825715,19.258719930188406,19.782196044921875,489535000,0.0,0.0
2023-01-27 00:00:00-05:00,19.442536298366885,20.607370568656833,19.385594095701595,20.344633102416992,542142000,0.0,0.0
2023-01-30 00:00:00-05:00,19.93004958460622,20.11985820147362,19.13084848856238,19.142837524414062,488611000,0.0,0.0
2023-01-31 00:00:00-05:00,19.150830104290442,19.667313303213437,18.931050789927134,19.51746368408203,498017000,0.0,0.0
2023-02-01 00:00:00-05:00,19.671307485536968,21.17080582248784,19.591387567845597,20.922056198120117,660477000,0.0,0.0
2023-02-02 00:00:00-05:00,20.978999571946993,21.927049958105407,20.679300340238534,21.68729019165039,564276000,0.0,0.0
2023-02-03 00:00:00-05:00,20.978999007184377,21.723254810357187,20.76820957509745,21.078899383544922,429366000,0.0,0.0
2023-02-06 00:00:00-05:00,20.78519509214831,21.548431080233986,20.765214633558085,21.067913055419922,452197000,0.0,0.0
2023-02-07 00:00:00-05:00,21.360616200100747,22.236739935433913,21.12884786869814,22.15082550048828,664150000,0.0,0.0
