Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-06 00:00:00-05:00,244.9631836631235,245.97889237423144,238.08756427144374,239.39627075195312,22463700,0.0,0.0
2022-12-07 00:00:00-05:00,239.11308365788204,240.41202919852526,236.55426689950292,238.663818359375,20481500,0.0,0.0
2022-12-08 00:00:00-05:00,239.12279668387623,242.93173766676492,237.3843622264114,241.62301635742188,22611800,0.0,0.0
2022-12-09 00:00:00-05:00,238.9861117576139,242.51181678446366,238.4587276242361,239.68930053710938,20609700,0.0,0.0
2022-12-12 00:00:00-05:00,241.6718654401659,246.6430067827901,241.39840482934278,246.61370849609375,30665100,0.0,0.0
2022-12-13 00:00:00-05:00,255.57936772226543,257.75730647644866,247.16065519497627,250.92076110839844,42196900,0.0,0.0
2022-12-14 00:00:00-05:00,251.1258349994924,256.4583317412534,248.3716768672205,251.21372985839844,35410900,0.0,0.0
2022-12-15 00:00:00-05:00,247.7954748351082,248.26426235147312,241.564447199208,243.19544982910156,35560400,0.0,0.0
2022-12-16 00:00:00-05:00,242.74620073337888,244.0060718471809,237.82387962727623,238.97633361816406,86102000,0.0,0.0
2022-12-19 00:00:00-05:00,239.14236978569437,239.48420303255193,233.13598200938617,234.83534240722656,29696400,0.0,0.0
2022-12-20 00:00:00-05:00,233.8098412838887,237.23788993522047,232.85272912283375,236.15380859375,25150800,0.0,0.0
2022-12-21 00:00:00-05:00,236.04638713125163,239.8846119779552,234.50327934808365,238.72239685058594,23690600,0.0,0.0
2022-12-22 00:00:00-05:00,235.6264340259573,236.33939883332155,228.4089953984043,232.6281280517578,28651700,0.0,0.0
2022-12-23 00:00:00-05:00,230.5966404384966,233.2921868332272,228.47731348824905,233.15545654296875,21207000,0.0,0.0
2022-12-27 00:00:00-05:00,233.1262097908691,233.3508349811279,230.32323076974535,231.42684936523438,16688600,0.0,0.0
2022-12-28 00:00:00-05:00,231.35846669812094,234.12238618004355,228.7019792420853,229.05357360839844,17457100,0.0,0.0
2022-12-29 00:00:00-05:00,230.14742187789756,236.27101770155872,230.14742187789756,235.38226318359375,19770700,0.0,0.0
2022-12-30 00:00:00-05:00,232.64764099629804,234.35677730572505,231.13383157030836,234.2200469970703,21938500,0.0,0.0
2023-01-03 00:00:00-05:00,237.40389855359157,240.01155023066832,231.85652313264055,233.98562622070312,25740000,0.0,0.0
2023-01-04 00:00:00-05:00,226.85610390975128,227.43232343462765,220.6836879280111,223.7503662109375,50623400,0.0,0.0
2023-01-05 00:00:00-05:00,221.89474199984065,222.23657525283872,216.58176684830784,217.11892700195312,39585600,0.0,0.0
2023-01-06 00:00:00-05:00,217.79280825495562,220.48835513572715,214.2280440359925,219.677734375,43613600,0.0,0.0
2023-01-09 00:00:00-05:00,221.16222088392175,225.840379162237,221.12316147080284,221.8165740966797,27369800,0.0,0.0
2023-01-10 00:00:00-05:00,222.4416512068121,225.90875938940619,222.0216991383432,223.50621032714844,27033900,0.0,0.0
2023-01-11 00:00:00-05:00,225.88921816868051,230.44040764705468,225.71342844154773,230.26461791992188,28669300,0.0,0.0
2023-01-12 00:00:00-05:00,229.76648760410552,234.2981393389428,228.10618692887127,232.9405975341797,27269500,0.0,0.0
2023-01-13 00:00:00-05:00,231.46586002951747,233.78051386101774,229.43442790847087,233.64378356933594,21333300,0.0,0.0
2023-01-17 00:00:00-05:00,232.41325584706593,235.28460742962037,231.55379961759738,234.73768615722656,29831300,0.0,0.0
2023-01-18 00:00:00-05:00,235.9291745717664,236.7202581070154,230.0204434260072,230.3036651611328,30028700,0.0,0.0
2023-01-19 00:00:00-05:00,228.3210895299991,230.02046480616403,225.29347050869634,226.5142822265625,28623000,0.0,0.0
2023-01-20 00:00:00-05:00,229.37584660771927,235.11854904554423,229.03401340452106,234.61068725585938,35389800,0.0,0.0
2023-01-23 00:00:00-05:00,235.47015159128358,239.44510648286737,234.0539981879018,236.91558837890625,31934000,0.0,0.0
2023-01-24 00:00:00-05:00,236.83749468000704,238.25363342027646,234.82559917145332,236.3882293701172,40234400,0.0,0.0
2023-01-25 00:00:00-05:00,229.00472733419514,237.61878145041626,225.5083209962778,234.99159240722656,66526600,0.0,0.0
2023-01-26 00:00:00-05:00,237.96062965186184,242.51181961038344,236.34916403985792,242.2090606689453,33454500,0.0,0.0
2023-01-27 00:00:00-05:00,243.1759314324478,243.99631332473226,241.0663652215849,242.3653106689453,26498900,0.0,0.0
2023-01-30 00:00:00-05:00,238.80054431424622,239.86510350791414,236.544486538492,237.04258728027344,25867400,0.0,0.0
2023-01-31 00:00:00-05:00,237.765276343828,242.16019832764178,237.2769516789598,242.02346801757812,26541100,0.0,0.0
2023-02-01 00:00:00-05:00,242.20899982999507,249.22133388155822,239.73807856425069,246.84808349609375,31259900,0.0,0.0
2023-02-02 00:00:00-05:00,252.7764151835844,258.5093426268986,251.2430684097747,258.42144775390625,39940400,0.0,0.0
2023-02-03 00:00:00-05:00,253.47958267391422,258.03077225795073,251.09655585643634,252.31736755371094,29077300,0.0,0.0
2023-02-06 00:00:00-05:00,251.42861440323966,252.26851854905965,248.83072352097895,250.7742462158203,22518000,0.0,0.0
2023-02-07 00:00:00-05:00,254.44644293620124,262.49402369384705,254.00693882575916,261.3122863769531,50841400,0.0,0.0
2023-02-08 00:00:00-05:00,266.82056937089936,270.2974380864951,259.9937712976358,260.50164794921875,54686000,0.0,0.0
2023-02-09 00:00:00-05:00,267.4066092650487,267.5824288189988,256.6634652436556,257.4643249511719,42375100,0.0,0.0
2023-02-10 00:00:00-05:00,255.4230744390807,257.9232941080463,254.57339436942814,256.9564208984375,25818500,0.0,0.0
2023-02-13 00:00:00-05:00,261.39046487819326,268.1879364908774,260.9118863953709,264.9845275878906,44630900,0.0,0.0
2023-02-14 00:00:00-05:00,266.3029914231284,268.5492730065141,262.9921358196889,265.8146667480469,37047900,0.0,0.0
2023-02-15 00:00:00-05:00,262.71093736345534,265.07056133423544,260.6156584468026,263.6900329589844,28922400,0.68,0.0
2023-02-16 00:00:00-05:00,258.5007952473413,261.16393632712175,256.42511747097006,256.6698913574219,29603600,0.0,0.0
2023-02-17 00:00:00-05:00,253.9676498140882,254.65299888129977,250.64850102470285,252.66543579101562,30000100,0.0,0.0
2023-02-21 00:00:00-05:00,249.16022201193073,250.14911804172624,246.33063657642128,247.3880615234375,28397400,0.0,0.0
2023-02-22 00:00:00-05:00,248.77838767780975,249.0231615682259,245.10677932156742,246.2523193359375,22491100,0.0,0.0
2023-02-23 00:00:00-05:00,250.2176469727612,251.470888034521,245.24383997273418,249.4441680908203,29219100,0.0,0.0
2023-02-24 00:00:00-05:00,244.73472895258075,245.75298174565887,242.9136106416539,244.01019287109375,24990900,0.0,0.0
2023-02-27 00:00:00-05:00,247.18246470486716,247.5349396941545,244.17663424902608,244.9305419921875,21190000,0.0,0.0
2023-02-28 00:00:00-05:00,243.86333443445264,246.23274385931393,243.53043059507243,244.2060089111328,22491000,0.0,0.0
2023-03-01 00:00:00-05:00,245.51800152780746,245.68444598313184,240.6518953145832,241.1218719482422,27565300,0.0,0.0
2023-03-02 00:00:00-05:00,241.3960138819759,246.14461839541934,240.47566166300976,245.86068725585938,24808200,0.0,0.0
2023-03-03 00:00:00-05:00,246.91810564854498,250.27639616638209,246.1348262316736,249.9532928466797,30760100,0.0,0.0
2023-03-06 00:00:00-05:00,251.06947021639408,254.68233526542298,250.62888019720313,251.50027465820312,24109800,0.0,0.0
2023-03-07 00:00:00-05:00,250.94216175111166,252.30311882234795,248.09300523382876,248.8371124267578,21473200,0.0,0.0
2023-03-08 00:00:00-05:00,248.72943432146894,249.21898211098042,245.56695978437247,248.39654541015625,17340200,0.0,0.0
2023-03-09 00:00:00-05:00,250.47224477280037,254.1340527730051,246.32087403041797,247.04541015625,26653400,0.0,0.0
2023-03-10 00:00:00-05:00,245.8313095923703,247.50555459686285,242.4240613016346,243.3933563232422,28333900,0.0,0.0
2023-03-13 00:00:00-04:00,242.2282313532918,252.51853507132006,240.5931435893199,248.6119384765625,33339700,0.0,0.0
2023-03-14 00:00:00-04:00,251.38274875441266,255.61244813435934,250.51135442935103,255.3383026123047,33620300,0.0,0.0
2023-03-15 00:00:00-04:00,254.545230299502,260.90935033576807,253.7913077260952,259.8910827636719,46028000,0.0,0.0
2023-03-16 00:00:00-04:00,259.66586925269934,270.7786074445107,257.77622239943224,270.4261474609375,54768800,0.0,0.0
2023-03-17 00:00:00-04:00,272.4431589301929,277.4071510542046,270.54371102205045,273.58868408203125,69527400,0.0,0.0
2023-03-20 00:00:00-04:00,271.189857247299,271.67940495199,264.2089021976658,266.5391540527344,43466600,0.0,0.0
2023-03-21 00:00:00-04:00,269.1337737128017,269.2512603911417,263.8858063365012,268.0567626953125,34558700,0.0,0.0
2023-03-22 00:00:00-04:00,267.6846819650657,275.16498531924117,266.49018435697667,266.597900390625,34873300,0.0,0.0
2023-03-23 00:00:00-04:00,272.12982794030694,275.184601369669,269.44711561214615,271.8556823730469,36610900,0.0,0.0
2023-03-24 00:00:00-04:00,271.44445936393123,274.76360784861777,269.52544032042374,274.7048645019531,28172000,0.0,0.0
2023-03-27 00:00:00-04:00,274.63631661296625,275.57624002545316,269.7604097538673,270.6024475097656,26840200,0.0,0.0
